Equipamento,Escala,IMO,Inicio,Fim,Unidade,Quantidade
QC04,PTSIE840470951,5791090,2021-12-17 05:38:36,2021-12-17 03:04:04,Tonelada,135.2942289545905
QC08,PTSIE840470951,5791090,2021-12-17 03:04:04,2021-12-16 21:58:11,Unidade,701.0
QC06,PTSIE161926283,7308466,2023-01-23 13:38:01,2023-01-23 16:33:04,Unidade,548.0
QC07,PTSIE161926283,7308466,2023-01-23 16:33:04,2023-01-24 11:08:46,Unidade,98.0
QC05,PTSIE161926283,7308466,2023-01-24 11:08:46,2023-01-23 22:19:00,Unidade,292.0
QC04,PTSIE161926283,7308466,2023-01-23 22:19:00,2023-01-23 15:38:33,Unidade,641.0
QC04,PTSIE753816318,6743689,2023-06-22 07:58:19,2023-06-22 21:49:03,Tonelada,265.97054590161906
QC06,PTSIE753816318,6743689,2023-06-22 21:49:03,2023-06-22 14:02:12,Unidade,259.0
QC05,PTSIE753816318,6743689,2023-06-22 14:02:12,2023-06-23 07:09:28,Unidade,87.0
QC03,PTSIE753816318,6743689,2023-06-23 07:09:28,2023-06-22 13:21:00,Unidade,117.0
FLEXIVEL 1,PTSIE753816318,6743689,2023-06-22 13:21:00,2023-06-22 14:26:04,Quilograma,525494.7312312543
FLEXIVEL 2,PTSIE753816318,6743689,2023-06-22 14:26:04,2023-06-22 15:27:08,Unidade,73.0
QC07,PTSIE693339496,4976794,2023-11-25 21:48:57,2023-11-26 15:16:48,Tonelada,118.12204711380089
QC06,PTSIE693339496,4976794,2023-11-26 15:16:48,2023-11-26 01:49:14,Unidade,21.0
QC04,PTSIE693339496,4976794,2023-11-26 01:49:14,2023-11-26 11:36:30,Tonelada,144.13470856713502
QC05,PTSIE693339496,4976794,2023-11-26 11:36:30,2023-11-25 23:23:28,Unidade,574.0
QC05,PTSIE933255185,6489594,2022-04-07 18:27:40,2022-04-08 22:50:24,Unidade,152.0
QC06,PTSIE933255185,6489594,2022-04-08 22:50:24,2022-04-08 06:32:49,Unidade,253.0
QC07,PTSIE933255185,6489594,2022-04-08 06:32:49,2022-04-09 11:56:03,Unidade,13.0
QC04,PTSIE933255185,6489594,2022-04-09 11:56:03,2022-04-08 10:07:17,Unidade,90.0
QC08,PTSIE933255185,6489594,2022-04-08 10:07:17,2022-04-09 14:09:16,Unidade,279.0
QC09,PTSIE933255185,6489594,2022-04-09 14:09:16,2022-04-09 04:29:31,Tonelada,367.5402448513131
QC03,PTSIE970489073,6314568,2024-05-30 22:35:39,2024-05-31 06:50:16,Unidade,93.0
QC02,PTSIE970489073,6314568,2024-05-31 06:50:16,2024-05-31 10:40:33,Unidade,38.0
QC01,PTSIE970489073,6314568,2024-05-31 10:40:33,2024-05-31 19:03:23,Unidade,202.0
FLEXIVEL 1,PTSIE970489073,6314568,2024-05-31 19:03:23,2024-05-31 00:49:50,Unidade,216.0
FLEXIVEL 2,PTSIE970489073,6314568,2024-05-31 00:49:50,2024-05-30 22:41:46,Unidade,523.0
QC06,PTSIE523506699,3045243,2022-07-16 08:46:39,2022-07-16 23:04:28,Unidade,293.0
QC04,PTSIE523506699,3045243,2022-07-16 23:04:28,2022-07-17 03:40:39,Quilograma,40108.0
QC07,PTSIE523506699,3045243,2022-07-17 03:40:39,2022-07-17 04:19:54,Unidade,255.0
QC08,PTSIE523506699,3045243,2022-07-17 04:19:54,2022-07-16 13:41:15,Unidade,193.0
QC09,PTSIE523506699,3045243,2022-07-16 13:41:15,2022-07-16 17:06:36,Unidade,1188.0
QC10,PTSIE971799031,7342059,2023-02-15 00:33:26,2023-02-15 02:14:44,Unidade,86.0
QC09,PTSIE971799031,7342059,2023-02-15 02:14:44,2023-02-15 17:36:33,Unidade,517.0
QC08,PTSIE971799031,7342059,2023-02-15 17:36:33,2023-02-15 11:14:49,Unidade,143.0
QC03,PTSIE230124955,2018529,2023-09-23 22:50:44,2023-09-24 08:49:46,Unidade,383.0
QC04,PTSIE230124955,2018529,2023-09-24 08:49:46,2023-09-24 11:54:54,Unidade,43.0
FLEXIVEL 1,PTSIE230124955,2018529,2023-09-24 11:54:54,2023-09-24 05:33:20,Unidade,8.0
QC02,PTSIE230124955,2018529,2023-09-24 05:33:20,2023-09-24 08:15:32,Unidade,241.0
QC01,PTSIE483618906,8860575,2023-06-19 23:17:18,2023-06-20 14:53:16,Unidade,51.0
QC02,PTSIE483618906,8860575,2023-06-20 14:53:16,2023-06-21 11:34:40,Tonelada,616.3598983433287
QC08,PTSIE422966512,8863364,2022-07-11 09:58:09,2022-07-12 07:05:44,Unidade,534.0
QC09,PTSIE422966512,8863364,2022-07-12 07:05:44,2022-07-11 10:11:08,Unidade,353.0
QC06,PTSIE422966512,8863364,2022-07-11 10:11:08,2022-07-12 09:29:09,Unidade,99.0
QC10,PTSIE422966512,8863364,2022-07-12 09:29:09,2022-07-11 23:15:29,Unidade,357.0
QC07,PTSIE422966512,8863364,2022-07-11 23:15:29,2022-07-11 21:12:42,Unidade,309.0
FLEXIVEL 1,PTSIE422966512,8863364,2022-07-11 21:12:42,2022-07-11 11:26:11,Unidade,142.0
QC01,PTSIE583351010,1284140,2023-11-04 08:49:27,2023-11-05 07:52:26,Unidade,661.0
QC02,PTSIE583351010,1284140,2023-11-05 07:52:26,2023-11-04 15:39:33,Unidade,355.0
QC02,PTSIE547265669,2341303,2022-11-20 05:59:37,2022-11-20 11:11:15,Unidade,588.0
QC03,PTSIE547265669,2341303,2022-11-20 11:11:15,2022-11-20 08:05:34,Tonelada,270.6741452985194
QC04,PTSIE547265669,2341303,2022-11-20 08:05:34,2022-11-20 08:38:53,Tonelada,356.6546878520234
QC09,PTSIE862892672,1483157,2023-01-08 13:54:49,2023-01-09 01:40:09,Unidade,215.0
QC10,PTSIE862892672,1483157,2023-01-09 01:40:09,2023-01-09 01:12:35,Unidade,485.0
FLEXIVEL 1,PTSIE862892672,1483157,2023-01-09 01:12:35,2023-01-08 14:20:11,Unidade,614.0
QC08,PTSIE862892672,1483157,2023-01-08 14:20:11,2023-01-08 14:14:05,Unidade,190.0
QC08,PTSIE903630855,2907776,2024-03-08 03:24:47,2024-03-09 00:45:50,Unidade,583.0
QC09,PTSIE903630855,2907776,2024-03-09 00:45:50,2024-03-08 18:46:57,Unidade,358.0
QC07,PTSIE903630855,2907776,2024-03-08 18:46:57,2024-03-08 08:08:47,Unidade,485.0
QC07,PTSIE876783351,0579082,2024-01-02 04:12:24,2024-01-03 23:03:49,Unidade,123.0
QC08,PTSIE876783351,0579082,2024-01-03 23:03:49,2024-01-04 00:14:36,Unidade,585.0
QC09,PTSIE876783351,0579082,2024-01-04 00:14:36,2024-01-02 21:43:21,Unidade,598.0
QC10,PTSIE876783351,0579082,2024-01-02 21:43:21,2024-01-03 11:59:04,Unidade,252.0
QC06,PTSIE876783351,0579082,2024-01-03 11:59:04,2024-01-03 17:51:31,Unidade,96.0
QC09,PTSIE948020118,4226780,2023-01-14 17:50:09,2023-01-15 16:59:54,Unidade,253.0
QC10,PTSIE948020118,4226780,2023-01-15 16:59:54,2023-01-15 15:45:04,Tonelada,299.84873946354855
QC08,PTSIE948020118,4226780,2023-01-15 15:45:04,2023-01-14 22:32:16,Tonelada,717.467440047852
QC09,PTSIE798138666,8027534,2022-12-10 16:55:54,2022-12-10 22:50:17,Unidade,437.0
QC08,PTSIE798138666,8027534,2022-12-10 22:50:17,2022-12-11 13:40:29,Unidade,147.0
QC10,PTSIE798138666,8027534,2022-12-11 13:40:29,2022-12-11 07:52:40,Unidade,196.0
QC07,PTSIE798138666,8027534,2022-12-11 07:52:40,2022-12-11 07:23:46,Unidade,209.0
QC09,PTSIE976576349,4291897,2022-03-10 19:49:50,2022-03-11 06:11:56,Unidade,288.0
QC10,PTSIE976576349,4291897,2022-03-11 06:11:56,2022-03-11 12:33:06,Unidade,514.0
QC01,PTSIE045008943,1607026,2023-02-19 13:48:18,2023-02-21 17:06:13,Tonelada,173.92024424695433
QC06,PTSIE657395222,3186624,2023-02-09 01:29:54,2023-02-10 00:23:05,Unidade,220.0
QC09,PTSIE657395222,3186624,2023-02-10 00:23:05,2023-02-09 12:51:50,Unidade,272.0
QC05,PTSIE657395222,3186624,2023-02-09 12:51:50,2023-02-09 12:57:12,Unidade,684.0
QC10,PTSIE657395222,3186624,2023-02-09 12:57:12,2023-02-09 03:19:34,Unidade,630.0
QC08,PTSIE657395222,3186624,2023-02-09 03:19:34,2023-02-09 12:40:15,Unidade,1146.0
QC07,PTSIE657395222,3186624,2023-02-09 12:40:15,2023-02-09 05:50:58,Unidade,305.0
QC07,PTSIE348208342,0935376,2024-07-08 06:25:27,2024-07-08 17:46:41,Unidade,314.0
QC07,PTSIE315728548,8459078,2022-12-08 21:11:10,2022-12-09 04:21:40,Unidade,244.0
QC04,PTSIE315728548,8459078,2022-12-09 04:21:40,2022-12-09 18:45:24,Unidade,128.0
QC05,PTSIE315728548,8459078,2022-12-09 18:45:24,2022-12-09 11:07:02,Unidade,175.0
QC06,PTSIE315728548,8459078,2022-12-09 11:07:02,2022-12-09 05:09:07,Tonelada,344.9985926348681
QC08,PTSIE315728548,8459078,2022-12-09 05:09:07,2022-12-09 01:27:07,Tonelada,323.80899040628657
FLEXIVEL 1,PTSIE475797849,0962275,2022-09-25 11:56:53,2022-09-27 20:13:16,Unidade,158.0
QC06,PTSIE475797849,0962275,2022-09-27 20:13:16,2022-09-25 19:51:21,Unidade,386.0
QC04,PTSIE475797849,0962275,2022-09-25 19:51:21,2022-09-27 05:54:28,Unidade,138.0
QC05,PTSIE475797849,0962275,2022-09-27 05:54:28,2022-09-28 09:45:12,Tonelada,846.7938017983246
QC02,PTSIE519528056,1973618,2022-06-20 09:33:39,2022-06-20 15:54:46,Unidade,380.0
QC03,PTSIE519528056,1973618,2022-06-20 15:54:46,2022-06-20 16:08:31,Tonelada,605.8408664605387
QC03,PTSIE023668116,7335837,2024-04-05 12:44:47,2024-04-05 16:08:20,Unidade,291.0
QC02,PTSIE023668116,7335837,2024-04-05 16:08:20,2024-04-05 19:08:16,Unidade,25.0
QC10,PTSIE989001427,6736761,2023-05-03 17:54:00,2023-05-03 19:31:41,Quilograma,307862.2081632096
QC09,PTSIE989001427,6736761,2023-05-03 19:31:41,2023-05-04 05:19:13,Unidade,1.0
QC08,PTSIE989001427,6736761,2023-05-04 05:19:13,2023-05-04 02:52:40,Unidade,1240.0
QC07,PTSIE989001427,6736761,2023-05-04 02:52:40,2023-05-03 18:48:29,Unidade,278.0
QC05,PTSIE801590106,9193082,2024-03-06 17:59:42,2024-03-06 18:30:18,Tonelada,743.5711066093298
QC06,PTSIE801590106,9193082,2024-03-06 18:30:18,2024-03-07 04:34:42,Unidade,329.0
QC07,PTSIE801590106,9193082,2024-03-07 04:34:42,2024-03-07 10:22:21,Quilograma,751578.2422124555
QC04,PTSIE801590106,9193082,2024-03-07 10:22:21,2024-03-06 20:15:26,Quilograma,142656.615125552
QC10,PTSIE817323919,3986174,2023-02-14 04:14:54,2023-02-15 05:00:45,Tonelada,196.40877009339653
QC09,PTSIE817323919,3986174,2023-02-15 05:00:45,2023-02-15 09:53:01,Unidade,421.0
QC08,PTSIE817323919,3986174,2023-02-15 09:53:01,2023-02-15 06:29:27,Unidade,1063.0
FLEXIVEL 1,PTSIE817323919,3986174,2023-02-15 06:29:27,2023-02-15 10:58:46,Quilograma,670408.0828192076
QC05,PTSIE146751765,8348400,2024-10-03 07:57:08,2024-10-03 22:49:08,Unidade,482.0
QC06,PTSIE146751765,8348400,2024-10-03 22:49:08,2024-10-03 14:31:46,Unidade,60.0
QC07,PTSIE146751765,8348400,2024-10-03 14:31:46,2024-10-03 23:01:33,Unidade,251.0
QC09,PTSIE158612447,5822345,2022-04-13 02:55:42,2022-04-13 09:33:00,Unidade,217.0
QC10,PTSIE158612447,5822345,2022-04-13 09:33:00,2022-04-13 19:29:31,Unidade,506.0
FLEXIVEL 1,PTSIE158612447,5822345,2022-04-13 19:29:31,2022-04-13 17:50:06,Tonelada,93.75976873495803
FLEXIVEL 2,PTSIE158612447,5822345,2022-04-13 17:50:06,2022-04-14 15:38:28,Unidade,668.0
QC08,PTSIE158612447,5822345,2022-04-14 15:38:28,2022-04-14 02:07:39,Unidade,43.0
QC06,PTSIE158612447,5822345,2022-04-14 02:07:39,2022-04-14 17:22:43,Tonelada,643.1704149320514
QC07,PTSIE158612447,5822345,2022-04-14 17:22:43,2022-04-14 05:05:45,Unidade,239.0
QC03,PTSIE288842679,3630073,2022-08-23 21:55:38,2022-08-24 08:28:33,Unidade,228.0
QC04,PTSIE288842679,3630073,2022-08-24 08:28:33,2022-08-24 09:21:38,Tonelada,251.7545174093824
QC10,PTSIE276483698,7896104,2024-09-15 09:06:18,2024-09-15 13:20:49,Unidade,101.0
QC09,PTSIE276483698,7896104,2024-09-15 13:20:49,2024-09-15 20:23:42,Tonelada,650.32468970884
QC08,PTSIE276483698,7896104,2024-09-15 20:23:42,2024-09-16 02:28:51,Quilograma,2510214.752176972
QC07,PTSIE276483698,7896104,2024-09-16 02:28:51,2024-09-15 20:31:26,Tonelada,45.5666802001346
QC06,PTSIE276483698,7896104,2024-09-15 20:31:26,2024-09-16 03:08:23,Tonelada,151.18202107916267
QC05,PTSIE276483698,7896104,2024-09-16 03:08:23,2024-09-15 11:48:30,Quilograma,40108.0
QC09,PTSIE302174857,8260972,2023-08-20 20:09:00,2023-08-21 19:47:23,Unidade,134.0
QC10,PTSIE302174857,8260972,2023-08-21 19:47:23,2023-08-21 01:53:16,Unidade,377.0
QC08,PTSIE302174857,8260972,2023-08-21 01:53:16,2023-08-21 00:47:06,Unidade,171.0
QC07,PTSIE302174857,8260972,2023-08-21 00:47:06,2023-08-21 02:44:30,Unidade,940.0
QC04,PTSIE721238701,8901628,2023-10-27 04:06:52,2023-10-27 23:49:03,Unidade,314.0
QC02,PTSIE721238701,8901628,2023-10-27 23:49:03,2023-10-27 17:04:57,Tonelada,290.3968577819293
QC03,PTSIE721238701,8901628,2023-10-27 17:04:57,2023-10-27 04:15:43,Unidade,525.0
QC03,PTSIE093758277,8635912,2022-12-16 21:48:24,2022-12-17 02:14:36,Unidade,472.0
QC06,PTSIE093758277,8635912,2022-12-17 02:14:36,2022-12-17 07:24:11,Unidade,544.0
QC04,PTSIE093758277,8635912,2022-12-17 07:24:11,2022-12-17 16:52:58,Unidade,212.0
QC02,PTSIE093758277,8635912,2022-12-17 16:52:58,2022-12-17 06:22:16,Unidade,290.0
QC05,PTSIE093758277,8635912,2022-12-17 06:22:16,2022-12-17 08:51:57,Unidade,361.0
QC08,PTSIE261821800,0493889,2023-01-16 08:36:12,2023-01-16 11:24:54,Unidade,100.0
QC09,PTSIE261821800,0493889,2023-01-16 11:24:54,2023-01-16 12:19:12,Unidade,708.0
QC10,PTSIE261821800,0493889,2023-01-16 12:19:12,2023-01-17 04:52:20,Tonelada,84.8860836583642
QC06,PTSIE261821800,0493889,2023-01-17 04:52:20,2023-01-17 05:00:23,Unidade,439.0
QC07,PTSIE261821800,0493889,2023-01-17 05:00:23,2023-01-17 19:52:29,Quilograma,660354.0003617768
QC05,PTSIE261821800,0493889,2023-01-17 19:52:29,2023-01-17 14:09:29,Quilograma,2090517.8019149078
QC07,PTSIE314105970,5829973,2021-12-17 09:26:32,2021-12-17 15:47:59,Unidade,638.0
QC10,PTSIE314105970,5829973,2021-12-17 15:47:59,2021-12-17 17:09:24,Unidade,602.0
QC09,PTSIE314105970,5829973,2021-12-17 17:09:24,2021-12-17 19:04:47,Quilograma,114155.88370699839
QC08,PTSIE314105970,5829973,2021-12-17 19:04:47,2021-12-18 04:01:49,Unidade,199.0
QC06,PTSIE314105970,5829973,2021-12-18 04:01:49,2021-12-17 11:28:53,Unidade,293.0
QC03,PTSIE609151694,0249053,2024-01-14 12:10:16,2024-01-15 07:04:34,Unidade,158.0
QC04,PTSIE609151694,0249053,2024-01-15 07:04:34,2024-01-14 17:21:04,Quilograma,456590.78636124183
QC05,PTSIE609151694,0249053,2024-01-14 17:21:04,2024-01-14 22:51:35,Tonelada,337.16300972568763
QC04,PTSIE182406976,6296618,2023-07-09 10:16:50,2023-07-09 16:38:29,Unidade,104.0
QC05,PTSIE182406976,6296618,2023-07-09 16:38:29,2023-07-09 22:04:56,Unidade,33.0
QC03,PTSIE182406976,6296618,2023-07-09 22:04:56,2023-07-09 20:26:36,Tonelada,449.586330833158
QC10,PTSIE726101845,3006318,2022-05-31 23:01:43,2022-06-01 21:02:09,Unidade,172.0
QC09,PTSIE726101845,3006318,2022-06-01 21:02:09,2022-05-31 23:29:12,Unidade,268.0
QC10,PTSIE798724675,3569300,2022-06-16 12:30:09,2022-06-17 02:20:55,Unidade,613.0
QC08,PTSIE798724675,3569300,2022-06-17 02:20:55,2022-06-17 09:45:41,Unidade,47.0
QC09,PTSIE798724675,3569300,2022-06-17 09:45:41,2022-06-16 18:05:17,Unidade,880.0
QC02,PTSIE118120860,6678672,2022-05-12 07:52:31,2022-05-13 06:03:09,Unidade,207.0
QC09,PTSIE071646376,6596979,2022-04-23 08:55:23,2022-04-24 08:07:21,Quilograma,2779236.062980615
QC10,PTSIE071646376,6596979,2022-04-24 08:07:21,2022-04-23 17:06:34,Quilograma,2720518.9514417034
QC11,PTSIE071646376,6596979,2022-04-23 17:06:34,2022-04-24 01:32:32,Unidade,797.0
QC08,PTSIE071646376,6596979,2022-04-24 01:32:32,2022-04-23 15:14:00,Unidade,119.0
FLEXIVEL 1,PTSIE071646376,6596979,2022-04-23 15:14:00,2022-04-23 19:46:43,Unidade,291.0
QC07,PTSIE071646376,6596979,2022-04-23 19:46:43,2022-04-23 23:04:44,Unidade,838.0
QC10,PTSIE662364848,3836902,2023-07-30 14:43:50,2023-07-30 18:48:34,Unidade,325.0
QC09,PTSIE662364848,3836902,2023-07-30 18:48:34,2023-07-30 15:21:07,Unidade,113.0
QC08,PTSIE662364848,3836902,2023-07-30 15:21:07,2023-07-31 11:36:19,Unidade,258.0
QC07,PTSIE662364848,3836902,2023-07-31 11:36:19,2023-07-31 07:15:03,Unidade,1133.0
QC06,PTSIE662364848,3836902,2023-07-31 07:15:03,2023-07-30 17:19:31,Unidade,308.0
FLEXIVEL 1,PTSIE662364848,3836902,2023-07-30 17:19:31,2023-07-31 14:00:37,Unidade,92.0
FLEXIVEL 2,PTSIE662364848,3836902,2023-07-31 14:00:37,2023-07-31 01:04:42,Unidade,518.0
QC04,PTSIE708627700,5230818,2022-07-10 02:15:31,2022-07-10 20:03:22,Unidade,220.0
QC03,PTSIE708627700,5230818,2022-07-10 20:03:22,2022-07-10 20:12:06,Unidade,299.0
FLEXIVEL 1,PTSIE708627700,5230818,2022-07-10 20:12:06,2022-07-10 19:07:27,Unidade,347.0
QC07,PTSIE288644198,1042640,2022-01-18 08:57:02,2022-01-18 18:24:11,Unidade,565.0
QC05,PTSIE288644198,1042640,2022-01-18 18:24:11,2022-01-18 12:06:39,Quilograma,375022.85029337846
QC06,PTSIE288644198,1042640,2022-01-18 12:06:39,2022-01-18 14:18:20,Tonelada,665.5667069080924
QC08,PTSIE384500640,3459246,2023-09-14 18:52:38,2023-09-15 15:55:01,Unidade,155.0
QC07,PTSIE384500640,3459246,2023-09-15 15:55:01,2023-09-15 05:46:42,Unidade,172.0
QC10,PTSIE384500640,3459246,2023-09-15 05:46:42,2023-09-15 12:15:15,Unidade,155.0
QC06,PTSIE384500640,3459246,2023-09-15 12:15:15,2023-09-15 05:23:19,Tonelada,120.24985059286047
QC09,PTSIE370937435,8291150,2024-04-26 09:08:03,2024-04-26 17:56:30,Quilograma,70687.31841510301
QC08,PTSIE370937435,8291150,2024-04-26 17:56:30,2024-04-26 09:12:55,Unidade,617.0
QC10,PTSIE370937435,8291150,2024-04-26 09:12:55,2024-04-26 15:10:39,Unidade,302.0
QC07,PTSIE370937435,8291150,2024-04-26 15:10:39,2024-04-26 20:20:33,Unidade,611.0
QC06,PTSIE370937435,8291150,2024-04-26 20:20:33,2024-04-27 03:40:00,Unidade,128.0
QC05,PTSIE370937435,8291150,2024-04-27 03:40:00,2024-04-26 10:45:21,Quilograma,587480.0674427584
QC03,PTSIE502463937,3262009,2022-05-22 10:05:50,2022-05-23 03:39:58,Unidade,222.0
QC02,PTSIE502463937,3262009,2022-05-23 03:39:58,2022-05-23 20:14:41,Tonelada,432.32660031683497
QC05,PTSIE568302682,8029736,2023-04-17 19:41:15,2023-04-18 19:24:41,Unidade,154.0
QC06,PTSIE568302682,8029736,2023-04-18 19:24:41,2023-04-18 17:27:37,Unidade,552.0
QC04,PTSIE568302682,8029736,2023-04-18 17:27:37,2023-04-18 18:07:34,Unidade,129.0
QC07,PTSIE568302682,8029736,2023-04-18 18:07:34,2023-04-18 18:14:58,Unidade,636.0
QC08,PTSIE568302682,8029736,2023-04-18 18:14:58,2023-04-18 09:51:46,Unidade,212.0
QC08,PTSIE455264090,6621543,2023-04-04 11:09:25,2023-04-05 03:41:58,Unidade,552.0
QC10,PTSIE455264090,6621543,2023-04-05 03:41:58,2023-04-05 04:45:13,Tonelada,398.5160607137518
QC09,PTSIE455264090,6621543,2023-04-05 04:45:13,2023-04-04 18:00:44,Unidade,160.0
QC08,PTSIE232119271,8935144,2024-02-15 08:32:47,2024-02-15 14:12:28,Tonelada,962.9928314298876
QC09,PTSIE232119271,8935144,2024-02-15 14:12:28,2024-02-15 08:42:51,Quilograma,390080.1818118257
QC10,PTSIE232119271,8935144,2024-02-15 08:42:51,2024-02-15 09:44:45,Unidade,287.0
QC07,PTSIE439708193,4682461,2022-01-24 11:23:15,2022-01-24 20:01:55,Tonelada,8.0
QC09,PTSIE439708193,4682461,2022-01-24 20:01:55,2022-01-25 08:10:26,Unidade,588.0
QC10,PTSIE439708193,4682461,2022-01-25 08:10:26,2022-01-25 02:20:33,Unidade,295.0
QC08,PTSIE439708193,4682461,2022-01-25 02:20:33,2022-01-24 22:27:19,Tonelada,521.6711681594875
QC10,PTSIE465940300,6994389,2023-10-27 02:37:08,2023-10-27 12:24:59,Tonelada,313.3926315768779
QC08,PTSIE465940300,6994389,2023-10-27 12:24:59,2023-10-27 05:47:54,Tonelada,276.84584962496797
QC09,PTSIE465940300,6994389,2023-10-27 05:47:54,2023-10-27 14:45:17,Unidade,356.0
QC07,PTSIE465940300,6994389,2023-10-27 14:45:17,2023-10-27 20:49:10,Unidade,352.0
QC06,PTSIE465940300,6994389,2023-10-27 20:49:10,2023-10-27 08:34:58,Unidade,324.0
QC10,PTSIE294178958,3951882,2022-12-02 06:40:01,2022-12-03 05:46:53,Unidade,85.0
QC09,PTSIE294178958,3951882,2022-12-03 05:46:53,2022-12-02 07:34:20,Unidade,188.0
QC07,PTSIE294178958,3951882,2022-12-02 07:34:20,2022-12-03 05:06:10,Tonelada,8.0
QC08,PTSIE294178958,3951882,2022-12-03 05:06:10,2022-12-02 16:20:49,Unidade,133.0
QC04,PTSIE138292039,8960573,2023-12-04 17:12:50,2023-12-05 07:22:18,Unidade,140.0
QC03,PTSIE138292039,8960573,2023-12-05 07:22:18,2023-12-05 10:15:13,Tonelada,513.3848254956108
QC02,PTSIE138292039,8960573,2023-12-05 10:15:13,2023-12-04 21:11:05,Unidade,737.0
QC06,PTSIE138292039,8960573,2023-12-04 21:11:05,2023-12-05 05:06:32,Unidade,81.0
QC02,PTSIE343060465,8387680,2022-07-19 13:53:56,2022-07-19 16:49:28,Unidade,391.0
QC03,PTSIE343060465,8387680,2022-07-19 16:49:28,2022-07-19 18:46:49,Unidade,0.0
QC04,PTSIE465536857,5992122,2024-09-28 11:55:13,2024-09-28 12:30:50,Unidade,234.0
QC03,PTSIE465536857,5992122,2024-09-28 12:30:50,2024-09-28 21:20:11,Tonelada,356.92211729434746
QC05,PTSIE465536857,5992122,2024-09-28 21:20:11,2024-09-28 23:51:38,Unidade,204.0
QC06,PTSIE465536857,5992122,2024-09-28 23:51:38,2024-09-29 07:25:07,Unidade,450.0
QC07,PTSIE465536857,5992122,2024-09-29 07:25:07,2024-09-28 15:16:53,Quilograma,234083.37394332714
QC04,PTSIE546745060,5028001,2024-04-28 10:29:15,2024-04-28 14:03:05,Unidade,179.0
QC06,PTSIE546745060,5028001,2024-04-28 14:03:05,2024-04-29 07:50:42,Unidade,244.0
QC05,PTSIE546745060,5028001,2024-04-29 07:50:42,2024-04-29 02:57:18,Unidade,173.0
QC03,PTSIE546745060,5028001,2024-04-29 02:57:18,2024-04-28 10:41:52,Unidade,552.0
QC09,PTSIE858908670,1688118,2022-07-12 10:36:49,2022-07-13 03:42:41,Unidade,231.0
QC08,PTSIE858908670,1688118,2022-07-13 03:42:41,2022-07-12 19:37:41,Quilograma,40108.0
QC10,PTSIE858908670,1688118,2022-07-12 19:37:41,2022-07-13 09:22:20,Tonelada,56.10807876787007
FLEXIVEL 1,PTSIE858908670,1688118,2022-07-13 09:22:20,2022-07-13 03:24:38,Unidade,8.0
QC07,PTSIE858908670,1688118,2022-07-13 03:24:38,2022-07-13 02:42:05,Unidade,757.0
QC06,PTSIE858908670,1688118,2022-07-13 02:42:05,2022-07-12 23:15:20,Quilograma,668542.7359499421
QC02,PTSIE642181271,9141981,2022-12-21 06:30:52,2022-12-21 06:46:49,Unidade,531.0
QC03,PTSIE642181271,9141981,2022-12-21 06:46:49,2022-12-21 07:59:42,Unidade,293.0
QC10,PTSIE385247524,8027534,2022-06-10 11:14:58,2022-06-10 18:34:18,Unidade,427.0
QC09,PTSIE385247524,8027534,2022-06-10 18:34:18,2022-06-10 11:17:22,Unidade,285.0
QC08,PTSIE385247524,8027534,2022-06-10 11:17:22,2022-06-10 13:38:41,Tonelada,573.7085548368585
QC04,PTSIE291529631,2339807,2022-10-18 11:59:21,2022-10-18 19:24:08,Unidade,87.0
QC03,PTSIE291529631,2339807,2022-10-18 19:24:08,2022-10-18 17:21:27,Quilograma,40108.0
FLEXIVEL 1,PTSIE291529631,2339807,2022-10-18 17:21:27,2022-10-19 06:52:03,Unidade,445.0
QC02,PTSIE291529631,2339807,2022-10-19 06:52:03,2022-10-19 11:03:31,Unidade,136.0
QC05,PTSIE291529631,2339807,2022-10-19 11:03:31,2022-10-19 02:52:03,Unidade,306.0
QC09,PTSIE442224906,5704590,2022-08-13 05:07:03,2022-08-13 12:10:59,Unidade,250.0
QC08,PTSIE442224906,5704590,2022-08-13 12:10:59,2022-08-13 07:31:28,Tonelada,482.8558529179048
QC05,PTSIE041802806,9011986,2021-11-11 20:21:06,2021-11-11 20:35:32,Tonelada,313.03520228876334
QC05,PTSIE792912864,5472359,2024-02-06 15:04:29,2024-02-06 19:13:40,Unidade,511.0
QC07,PTSIE754079625,5024809,2022-12-21 08:15:55,2022-12-21 13:15:25,Unidade,1037.0
QC06,PTSIE754079625,5024809,2022-12-21 13:15:25,2022-12-21 08:46:06,Unidade,340.0
QC08,PTSIE754079625,5024809,2022-12-21 08:46:06,2022-12-21 10:57:05,Unidade,559.0
QC04,PTSIE754079625,5024809,2022-12-21 10:57:05,2022-12-21 15:38:58,Unidade,404.0
QC05,PTSIE754079625,5024809,2022-12-21 15:38:58,2022-12-21 19:47:52,Unidade,249.0
QC07,PTSIE336897287,9823880,2023-06-24 22:08:38,2023-06-25 17:58:30,Tonelada,265.04511312862525
QC08,PTSIE336897287,9823880,2023-06-25 17:58:30,2023-06-25 05:31:41,Unidade,340.0
QC10,PTSIE336897287,9823880,2023-06-25 05:31:41,2023-06-25 07:32:59,Unidade,202.0
QC09,PTSIE336897287,9823880,2023-06-25 07:32:59,2023-06-25 01:45:36,Unidade,410.0
QC05,PTSIE352889885,9300353,2022-06-19 16:08:03,2022-06-20 02:32:25,Unidade,348.0
QC06,PTSIE352889885,9300353,2022-06-20 02:32:25,2022-06-20 15:27:09,Unidade,300.0
